eval/loss,condition,condition_idx
2.32331991195678,use_std_residual=1,0
2.44378781318664,use_std_residual=1,0
2.44378781318664,use_std_residual=1,0
2.52433586120605,use_std_residual=1,0
2.54660511016845,use_std_residual=1,0
2.58256006240844,use_std_residual=1,0
2.63724255561828,use_std_residual=1,0
2.63724255561828,use_std_residual=1,0
2.65901112556457,use_std_residual=1,0
2.66417837142944,use_std_residual=1,0
2.66898441314697,use_std_residual=1,0
2.68622779846191,use_std_residual=1,0
2.68884205818176,use_std_residual=1,0
2.7108826637268,use_std_residual=1,0
2.7108826637268,use_std_residual=1,0
2.72781538963317,use_std_residual=1,0
2.73682284355163,use_std_residual=1,0
2.73682284355163,use_std_residual=1,0
2.76268935203552,use_std_residual=1,0
2.77039384841918,use_std_residual=1,0
2.77545166015625,use_std_residual=1,0
2.79407882690429,use_std_residual=1,0
2.8022301197052,use_std_residual=1,0
2.80915713310241,use_std_residual=1,0
2.83656644821167,use_std_residual=1,0
2.83849191665649,use_std_residual=1,0
2.83849191665649,use_std_residual=1,0
2.84239101409912,use_std_residual=1,0
2.85010313987731,use_std_residual=1,0
2.9134874343872,use_std_residual=1,0
2.93465733528137,use_std_residual=1,0
2.93465733528137,use_std_residual=1,0
2.95708179473876,use_std_residual=1,0
2.95949935913085,use_std_residual=1,0
2.97789454460144,use_std_residual=1,0
2.98032975196838,use_std_residual=1,0
3.01018738746643,use_std_residual=1,0
3.01516413688659,use_std_residual=1,0
3.05142283439636,use_std_residual=1,0
3.06281805038452,use_std_residual=1,0
3.08272194862365,use_std_residual=1,0
3.09403705596923,use_std_residual=1,0
3.11574721336364,use_std_residual=1,0
3.14209794998168,use_std_residual=1,0
3.14209794998168,use_std_residual=1,0
3.15194106101989,use_std_residual=1,0
3.17427635192871,use_std_residual=1,0
3.17473196983337,use_std_residual=1,0
3.17473196983337,use_std_residual=1,0
3.17473196983337,use_std_residual=1,0
3.17793321609497,use_std_residual=1,0
3.17793321609497,use_std_residual=1,0
3.20645022392272,use_std_residual=1,0
3.22493600845336,use_std_residual=1,0
3.23370194435119,use_std_residual=1,0
3.24088597297668,use_std_residual=1,0
3.26045370101928,use_std_residual=1,0
3.26855015754699,use_std_residual=1,0
3.2686653137207,use_std_residual=1,0
3.27155518531799,use_std_residual=1,0
3.27555131912231,use_std_residual=1,0
3.28251457214355,use_std_residual=1,0
3.28946781158447,use_std_residual=1,0
3.29148268699646,use_std_residual=1,0
3.3025472164154,use_std_residual=1,0
3.3068151473999,use_std_residual=1,0
3.3068151473999,use_std_residual=1,0
3.30925416946411,use_std_residual=1,0
3.30925416946411,use_std_residual=1,0
3.31980276107788,use_std_residual=1,0
3.3204596042633,use_std_residual=1,0
3.32595491409301,use_std_residual=1,0
3.33438301086425,use_std_residual=1,0
3.33438301086425,use_std_residual=1,0
3.33988523483276,use_std_residual=1,0
3.34388947486877,use_std_residual=1,0
3.35616278648376,use_std_residual=1,0
3.37366223335266,use_std_residual=1,0
3.37596321105957,use_std_residual=1,0
3.37596321105957,use_std_residual=1,0
3.3870358467102,use_std_residual=1,0
3.3870358467102,use_std_residual=1,0
3.39555048942565,use_std_residual=1,0
