eval/loss,condition,condition_idx
2.32331991195678,"untie_attn=1, untie_layerwise_weights=1",0
2.44378781318664,"untie_attn=1, untie_layerwise_weights=1",0
2.44378781318664,"untie_attn=1, untie_layerwise_weights=1",0
2.52433586120605,"untie_attn=1, untie_layerwise_weights=1",0
2.54660511016845,"untie_attn=1, untie_layerwise_weights=1",0
2.63724255561828,"untie_attn=1, untie_layerwise_weights=1",0
2.63724255561828,"untie_attn=1, untie_layerwise_weights=1",0
2.66417837142944,"untie_attn=1, untie_layerwise_weights=1",0
2.68622779846191,"untie_attn=1, untie_layerwise_weights=1",0
2.68884205818176,"untie_attn=1, untie_layerwise_weights=1",0
2.7108826637268,"untie_attn=1, untie_layerwise_weights=1",0
2.7108826637268,"untie_attn=1, untie_layerwise_weights=1",0
2.72781538963317,"untie_attn=1, untie_layerwise_weights=1",0
2.76268935203552,"untie_attn=1, untie_layerwise_weights=1",0
2.77545166015625,"untie_attn=1, untie_layerwise_weights=1",0
2.77698612213134,"untie_attn=1, untie_layerwise_weights=1",0
2.78330278396606,"untie_attn=1, untie_layerwise_weights=1",0
2.79407882690429,"untie_attn=1, untie_layerwise_weights=1",0
2.8022301197052,"untie_attn=1, untie_layerwise_weights=1",0
2.80915713310241,"untie_attn=1, untie_layerwise_weights=1",0
2.82731652259826,"untie_attn=1, untie_layerwise_weights=1",0
2.83656644821167,"untie_attn=1, untie_layerwise_weights=1",0
2.84239101409912,"untie_attn=1, untie_layerwise_weights=1",0
2.86629915237426,"untie_attn=1, untie_layerwise_weights=1",0
2.93465733528137,"untie_attn=1, untie_layerwise_weights=1",0
2.93465733528137,"untie_attn=1, untie_layerwise_weights=1",0
2.98032975196838,"untie_attn=1, untie_layerwise_weights=1",0
2.98092770576477,"untie_attn=1, untie_layerwise_weights=1",0
3.01018738746643,"untie_attn=1, untie_layerwise_weights=1",0
3.04562854766845,"untie_attn=1, untie_layerwise_weights=1",0
3.05142283439636,"untie_attn=1, untie_layerwise_weights=1",0
3.12690758705139,"untie_attn=1, untie_layerwise_weights=1",0
3.12690758705139,"untie_attn=1, untie_layerwise_weights=1",0
3.14209794998168,"untie_attn=1, untie_layerwise_weights=1",0
3.14209794998168,"untie_attn=1, untie_layerwise_weights=1",0
3.20645022392272,"untie_attn=1, untie_layerwise_weights=1",0
3.22493600845336,"untie_attn=1, untie_layerwise_weights=1",0
3.29148268699646,"untie_attn=1, untie_layerwise_weights=1",0
3.31980276107788,"untie_attn=1, untie_layerwise_weights=1",0
3.33846426010131,"untie_attn=1, untie_layerwise_weights=1",0
3.33846426010131,"untie_attn=1, untie_layerwise_weights=1",0
3.33988523483276,"untie_attn=1, untie_layerwise_weights=1",0
3.34388947486877,"untie_attn=1, untie_layerwise_weights=1",0
3.35616278648376,"untie_attn=1, untie_layerwise_weights=1",0
3.37366223335266,"untie_attn=1, untie_layerwise_weights=1",0
3.40150809288024,"untie_attn=1, untie_layerwise_weights=1",0
3.40282201766967,"untie_attn=1, untie_layerwise_weights=1",0
3.42254424095153,"untie_attn=1, untie_layerwise_weights=1",0
3.42254424095153,"untie_attn=1, untie_layerwise_weights=1",0
3.45698142051696,"untie_attn=1, untie_layerwise_weights=1",0
3.45698142051696,"untie_attn=1, untie_layerwise_weights=1",0
3.65399026870727,"untie_attn=1, untie_layerwise_weights=1",0
3.6999123096466,"untie_attn=1, untie_layerwise_weights=1",0
3.70128417015075,"untie_attn=1, untie_layerwise_weights=1",0
3.73371696472168,"untie_attn=1, untie_layerwise_weights=1",0
3.77651786804199,"untie_attn=1, untie_layerwise_weights=1",0
3.79779195785522,"untie_attn=1, untie_layerwise_weights=1",0
3.81232213973999,"untie_attn=1, untie_layerwise_weights=1",0
3.81562232971191,"untie_attn=1, untie_layerwise_weights=1",0
3.83777070045471,"untie_attn=1, untie_layerwise_weights=1",0
3.8436005115509,"untie_attn=1, untie_layerwise_weights=1",0
3.84764647483825,"untie_attn=1, untie_layerwise_weights=1",0
3.86181688308715,"untie_attn=1, untie_layerwise_weights=1",0
3.89114952087402,"untie_attn=1, untie_layerwise_weights=1",0
3.90833163261413,"untie_attn=1, untie_layerwise_weights=1",0
3.9138023853302,"untie_attn=1, untie_layerwise_weights=1",0
3.95488333702087,"untie_attn=1, untie_layerwise_weights=1",0
3.95881700515747,"untie_attn=1, untie_layerwise_weights=1",0
3.98791170120239,"untie_attn=1, untie_layerwise_weights=1",0
3.98791170120239,"untie_attn=1, untie_layerwise_weights=1",0
3.98791170120239,"untie_attn=1, untie_layerwise_weights=1",0
4.03269815444946,"untie_attn=1, untie_layerwise_weights=1",0
4.05311155319213,"untie_attn=1, untie_layerwise_weights=1",0
4.1112117767333896,"untie_attn=1, untie_layerwise_weights=1",0
4.11503934860229,"untie_attn=1, untie_layerwise_weights=1",0
4.11517238616943,"untie_attn=1, untie_layerwise_weights=1",0
4.15874767303466,"untie_attn=1, untie_layerwise_weights=1",0
4.21801233291626,"untie_attn=1, untie_layerwise_weights=1",0
4.22642946243286,"untie_attn=1, untie_layerwise_weights=1",0
4.22642946243286,"untie_attn=1, untie_layerwise_weights=1",0
4.3669376373291,"untie_attn=1, untie_layerwise_weights=1",0
4.62847232818603,"untie_attn=1, untie_layerwise_weights=1",0
4.69146251678466,"untie_attn=1, untie_layerwise_weights=1",0
5.97058963775634,"untie_attn=1, untie_layerwise_weights=1",0
6.72753524780273,"untie_attn=1, untie_layerwise_weights=1",0
7.00792169570922,"untie_attn=1, untie_layerwise_weights=1",0
7.06397247314453,"untie_attn=1, untie_layerwise_weights=1",0
7.08108234405517,"untie_attn=1, untie_layerwise_weights=1",0
7.08268070220947,"untie_attn=1, untie_layerwise_weights=1",0
7.08642387390136,"untie_attn=1, untie_layerwise_weights=1",0
7.5066585540771396,"untie_attn=1, untie_layerwise_weights=1",0
2.58256006240844,"untie_attn=1, untie_layerwise_weights=0",1
2.65901112556457,"untie_attn=1, untie_layerwise_weights=0",1
2.66898441314697,"untie_attn=1, untie_layerwise_weights=0",1
2.73648071289062,"untie_attn=1, untie_layerwise_weights=0",1
2.73682284355163,"untie_attn=1, untie_layerwise_weights=0",1
2.73682284355163,"untie_attn=1, untie_layerwise_weights=0",1
2.77039384841918,"untie_attn=1, untie_layerwise_weights=0",1
2.82793831825256,"untie_attn=1, untie_layerwise_weights=0",1
2.83849191665649,"untie_attn=1, untie_layerwise_weights=0",1
2.83849191665649,"untie_attn=1, untie_layerwise_weights=0",1
2.85010313987731,"untie_attn=1, untie_layerwise_weights=0",1
2.89585161209106,"untie_attn=1, untie_layerwise_weights=0",1
2.9134874343872,"untie_attn=1, untie_layerwise_weights=0",1
2.91567254066467,"untie_attn=1, untie_layerwise_weights=0",1
2.95708179473876,"untie_attn=1, untie_layerwise_weights=0",1
2.95949935913085,"untie_attn=1, untie_layerwise_weights=0",1
2.96303510665893,"untie_attn=1, untie_layerwise_weights=0",1
2.97467684745788,"untie_attn=1, untie_layerwise_weights=0",1
2.97789454460144,"untie_attn=1, untie_layerwise_weights=0",1
3.08272194862365,"untie_attn=1, untie_layerwise_weights=0",1
3.11574721336364,"untie_attn=1, untie_layerwise_weights=0",1
3.15194106101989,"untie_attn=1, untie_layerwise_weights=0",1
3.16941428184509,"untie_attn=1, untie_layerwise_weights=0",1
3.16941428184509,"untie_attn=1, untie_layerwise_weights=0",1
3.17473196983337,"untie_attn=1, untie_layerwise_weights=0",1
3.17473196983337,"untie_attn=1, untie_layerwise_weights=0",1
3.17473196983337,"untie_attn=1, untie_layerwise_weights=0",1
3.17793321609497,"untie_attn=1, untie_layerwise_weights=0",1
3.17793321609497,"untie_attn=1, untie_layerwise_weights=0",1
3.21221780776977,"untie_attn=1, untie_layerwise_weights=0",1
3.24088597297668,"untie_attn=1, untie_layerwise_weights=0",1
3.26045370101928,"untie_attn=1, untie_layerwise_weights=0",1
3.26855015754699,"untie_attn=1, untie_layerwise_weights=0",1
3.2686653137207,"untie_attn=1, untie_layerwise_weights=0",1
3.27155518531799,"untie_attn=1, untie_layerwise_weights=0",1
3.27555131912231,"untie_attn=1, untie_layerwise_weights=0",1
3.28251457214355,"untie_attn=1, untie_layerwise_weights=0",1
3.28482222557067,"untie_attn=1, untie_layerwise_weights=0",1
3.28946781158447,"untie_attn=1, untie_layerwise_weights=0",1
3.3068151473999,"untie_attn=1, untie_layerwise_weights=0",1
3.3068151473999,"untie_attn=1, untie_layerwise_weights=0",1
3.30925416946411,"untie_attn=1, untie_layerwise_weights=0",1
3.30925416946411,"untie_attn=1, untie_layerwise_weights=0",1
3.3204596042633,"untie_attn=1, untie_layerwise_weights=0",1
3.35791015625,"untie_attn=1, untie_layerwise_weights=0",1
3.37739372253417,"untie_attn=1, untie_layerwise_weights=0",1
3.3870358467102,"untie_attn=1, untie_layerwise_weights=0",1
