eval/loss,condition,condition_idx
2.32331991195678,"use_std_residual=1, untie_layerwise_weights=1",0
2.44378781318664,"use_std_residual=1, untie_layerwise_weights=1",0
2.44378781318664,"use_std_residual=1, untie_layerwise_weights=1",0
2.52433586120605,"use_std_residual=1, untie_layerwise_weights=1",0
2.54660511016845,"use_std_residual=1, untie_layerwise_weights=1",0
2.63724255561828,"use_std_residual=1, untie_layerwise_weights=1",0
2.63724255561828,"use_std_residual=1, untie_layerwise_weights=1",0
2.66417837142944,"use_std_residual=1, untie_layerwise_weights=1",0
2.68622779846191,"use_std_residual=1, untie_layerwise_weights=1",0
2.68884205818176,"use_std_residual=1, untie_layerwise_weights=1",0
2.7108826637268,"use_std_residual=1, untie_layerwise_weights=1",0
2.7108826637268,"use_std_residual=1, untie_layerwise_weights=1",0
2.72781538963317,"use_std_residual=1, untie_layerwise_weights=1",0
2.76268935203552,"use_std_residual=1, untie_layerwise_weights=1",0
2.77545166015625,"use_std_residual=1, untie_layerwise_weights=1",0
2.79407882690429,"use_std_residual=1, untie_layerwise_weights=1",0
2.8022301197052,"use_std_residual=1, untie_layerwise_weights=1",0
2.80915713310241,"use_std_residual=1, untie_layerwise_weights=1",0
2.83656644821167,"use_std_residual=1, untie_layerwise_weights=1",0
2.84239101409912,"use_std_residual=1, untie_layerwise_weights=1",0
2.93465733528137,"use_std_residual=1, untie_layerwise_weights=1",0
2.93465733528137,"use_std_residual=1, untie_layerwise_weights=1",0
2.98032975196838,"use_std_residual=1, untie_layerwise_weights=1",0
3.01018738746643,"use_std_residual=1, untie_layerwise_weights=1",0
3.01516413688659,"use_std_residual=1, untie_layerwise_weights=1",0
3.05142283439636,"use_std_residual=1, untie_layerwise_weights=1",0
3.06281805038452,"use_std_residual=1, untie_layerwise_weights=1",0
3.09403705596923,"use_std_residual=1, untie_layerwise_weights=1",0
3.14209794998168,"use_std_residual=1, untie_layerwise_weights=1",0
3.14209794998168,"use_std_residual=1, untie_layerwise_weights=1",0
3.17427635192871,"use_std_residual=1, untie_layerwise_weights=1",0
3.20645022392272,"use_std_residual=1, untie_layerwise_weights=1",0
3.22493600845336,"use_std_residual=1, untie_layerwise_weights=1",0
3.23370194435119,"use_std_residual=1, untie_layerwise_weights=1",0
3.29148268699646,"use_std_residual=1, untie_layerwise_weights=1",0
3.31980276107788,"use_std_residual=1, untie_layerwise_weights=1",0
3.33988523483276,"use_std_residual=1, untie_layerwise_weights=1",0
3.34388947486877,"use_std_residual=1, untie_layerwise_weights=1",0
3.35616278648376,"use_std_residual=1, untie_layerwise_weights=1",0
3.37366223335266,"use_std_residual=1, untie_layerwise_weights=1",0
3.40150809288024,"use_std_residual=1, untie_layerwise_weights=1",0
3.40282201766967,"use_std_residual=1, untie_layerwise_weights=1",0
3.42254424095153,"use_std_residual=1, untie_layerwise_weights=1",0
3.42254424095153,"use_std_residual=1, untie_layerwise_weights=1",0
3.44063901901245,"use_std_residual=1, untie_layerwise_weights=1",0
3.45698142051696,"use_std_residual=1, untie_layerwise_weights=1",0
3.45698142051696,"use_std_residual=1, untie_layerwise_weights=1",0
3.47803044319152,"use_std_residual=1, untie_layerwise_weights=1",0
3.51326060295105,"use_std_residual=1, untie_layerwise_weights=1",0
3.51326060295105,"use_std_residual=1, untie_layerwise_weights=1",0
3.51546692848205,"use_std_residual=1, untie_layerwise_weights=1",0
3.52452421188354,"use_std_residual=1, untie_layerwise_weights=1",0
3.60164737701416,"use_std_residual=1, untie_layerwise_weights=1",0
3.61183667182922,"use_std_residual=1, untie_layerwise_weights=1",0
3.78488039970397,"use_std_residual=1, untie_layerwise_weights=1",0
3.80823397636413,"use_std_residual=1, untie_layerwise_weights=1",0
3.82006740570068,"use_std_residual=1, untie_layerwise_weights=1",0
3.84603714942932,"use_std_residual=1, untie_layerwise_weights=1",0
4.21807479858398,"use_std_residual=1, untie_layerwise_weights=1",0
4.24282360076904,"use_std_residual=1, untie_layerwise_weights=1",0
4.38088321685791,"use_std_residual=1, untie_layerwise_weights=1",0
4.38485956192016,"use_std_residual=1, untie_layerwise_weights=1",0
4.38485956192016,"use_std_residual=1, untie_layerwise_weights=1",0
4.40218687057495,"use_std_residual=1, untie_layerwise_weights=1",0
4.45527839660644,"use_std_residual=1, untie_layerwise_weights=1",0
4.48260927200317,"use_std_residual=1, untie_layerwise_weights=1",0
4.48806285858154,"use_std_residual=1, untie_layerwise_weights=1",0
4.54910278320312,"use_std_residual=1, untie_layerwise_weights=1",0
4.58023834228515,"use_std_residual=1, untie_layerwise_weights=1",0
4.58023834228515,"use_std_residual=1, untie_layerwise_weights=1",0
4.59583711624145,"use_std_residual=1, untie_layerwise_weights=1",0
4.59583711624145,"use_std_residual=1, untie_layerwise_weights=1",0
4.59636783599853,"use_std_residual=1, untie_layerwise_weights=1",0
4.60569524765014,"use_std_residual=1, untie_layerwise_weights=1",0
5.91643285751342,"use_std_residual=1, untie_layerwise_weights=1",0
5.91643285751342,"use_std_residual=1, untie_layerwise_weights=1",0
6.00288486480712,"use_std_residual=1, untie_layerwise_weights=1",0
6.12459850311279,"use_std_residual=1, untie_layerwise_weights=1",0
6.12902355194091,"use_std_residual=1, untie_layerwise_weights=1",0
6.12902355194091,"use_std_residual=1, untie_layerwise_weights=1",0
6.28123903274536,"use_std_residual=1, untie_layerwise_weights=1",0
6.29013967514038,"use_std_residual=1, untie_layerwise_weights=1",0
6.29064083099365,"use_std_residual=1, untie_layerwise_weights=1",0
6.29892396926879,"use_std_residual=1, untie_layerwise_weights=1",0
6.29914093017578,"use_std_residual=1, untie_layerwise_weights=1",0
6.72753524780273,"use_std_residual=1, untie_layerwise_weights=1",0
6.80943155288696,"use_std_residual=1, untie_layerwise_weights=1",0
6.86467599868774,"use_std_residual=1, untie_layerwise_weights=1",0
6.88347244262695,"use_std_residual=1, untie_layerwise_weights=1",0
6.89566850662231,"use_std_residual=1, untie_layerwise_weights=1",0
6.94802856445312,"use_std_residual=1, untie_layerwise_weights=1",0
7.00792169570922,"use_std_residual=1, untie_layerwise_weights=1",0
7.06397247314453,"use_std_residual=1, untie_layerwise_weights=1",0
2.58256006240844,"use_std_residual=1, untie_layerwise_weights=0",1
2.65901112556457,"use_std_residual=1, untie_layerwise_weights=0",1
2.66898441314697,"use_std_residual=1, untie_layerwise_weights=0",1
2.73682284355163,"use_std_residual=1, untie_layerwise_weights=0",1
2.73682284355163,"use_std_residual=1, untie_layerwise_weights=0",1
2.77039384841918,"use_std_residual=1, untie_layerwise_weights=0",1
2.83849191665649,"use_std_residual=1, untie_layerwise_weights=0",1
2.83849191665649,"use_std_residual=1, untie_layerwise_weights=0",1
2.85010313987731,"use_std_residual=1, untie_layerwise_weights=0",1
2.9134874343872,"use_std_residual=1, untie_layerwise_weights=0",1
2.95708179473876,"use_std_residual=1, untie_layerwise_weights=0",1
2.95949935913085,"use_std_residual=1, untie_layerwise_weights=0",1
2.97789454460144,"use_std_residual=1, untie_layerwise_weights=0",1
3.08272194862365,"use_std_residual=1, untie_layerwise_weights=0",1
3.11574721336364,"use_std_residual=1, untie_layerwise_weights=0",1
3.15194106101989,"use_std_residual=1, untie_layerwise_weights=0",1
3.17473196983337,"use_std_residual=1, untie_layerwise_weights=0",1
3.17473196983337,"use_std_residual=1, untie_layerwise_weights=0",1
3.17473196983337,"use_std_residual=1, untie_layerwise_weights=0",1
3.17793321609497,"use_std_residual=1, untie_layerwise_weights=0",1
